id,Error,MSE,RMSE,MAE,MAPE,NRMSE,SSE,R-squared,Total Difference,lane_kf,type_most_common,vAlpha0_ped,tauAlpha_ped,A_pp,B_pp,A_wall,B_wall,m_gamma,tau_gamma,v_gamma0,a_gamma_max,b_gamma,eta_gamma,mu_gamma,eps_m,A_w,B_w,A_s,B_s,T_i
8304,0.867185742,0.000355349,0.018850707,0.009808287,0.018318319,0.000668855,0.153155491,0.999997686,0.867185742,40,0,1.358,0.5,2533.782279,1.457690801,2207.390367,1.010964958,200,0.5,3.073,4,4,0.3,1.2,2.053187637,663.9277347,0.075307417,2792.438131,0.195076139,0.97
8305,0.004468321,0.200177644,0.447412163,0.02920196,0.047014844,0.015546113,222.7977178,0.999004338,0.004468321,40,0,1.358,0.5,2463.203714,1.718864915,847.1791126,0.584396289,200,0.5,3.073,4,4,0.3,1.2,1.720244009,2306.537376,0.155697294,833.1638014,0.969132221,0.97
8308,0.987874135,0.000170482,0.013056877,0.006430525,0.012647804,0.000681408,0.012274706,0.999998603,0.987874135,1,0,1.358,0.5,2913.722675,1.719280781,915.9729529,0.250448203,200,0.5,3.073,4,4,0.3,1.2,4.309243769,2397.321305,0.438859224,756.1729844,0.633363305,0.97
8311,0.841815524,0.000435983,0.020880208,0.011173236,0.021752363,0.000740865,0.187908718,0.999997161,0.841815524,39,0,1.358,0.5,2789.75609,1.859902297,2677.960799,1.933193096,200,0.5,3.073,4,4,0.3,1.2,2.91948834,1037.821068,0.436361213,2091.637793,1.380629183,0.97
8312,0.923714757,0.000338464,0.018397398,0.009683157,0.020829509,0.00085633,0.082585282,0.999997605,0.923714757,39,0,1.358,0.5,2480.515816,1.901562375,1694.536837,0.594338139,200,0.5,3.073,4,4,0.3,1.2,1.798867484,2332.129719,1.490723736,1181.813306,0.229249882,0.97
8306,0.970582545,0.000265869,0.016305491,0.008655894,0.018012703,0.00083476,0.030309071,0.999997804,0.970582545,39,0,1.358,0.5,2954.432824,1.667238537,1610.612489,1.966157788,200,0.5,3.073,4,4,0.3,1.2,4.168134404,763.6948788,1.381431954,1049.535004,1.466642623,0.97
8314,0.923437583,0.000373469,0.019325358,0.010266779,0.021396756,0.00089389,0.082910224,0.999997497,0.923437583,39,0,1.358,0.5,2579.987387,1.422677755,1698.345632,1.112796043,200,0.5,3.073,4,4,0.3,1.2,4.259336019,2242.816103,0.195154212,1996.557669,0.851326674,0.97
8315,0.966225288,0.00032366,0.017990563,0.009869894,0.020842519,0.000900513,0.034955318,0.999997482,0.966225288,39,0,1.358,0.5,2589.999877,1.9665415,2394.926917,0.539832193,200,0.5,3.073,4,4,0.3,1.2,2.163073375,1340.721603,0.517905258,2694.949926,1.153897412,0.97
8307,0.68441488,0.000603537,0.024566985,0.013594246,0.022844571,0.000866988,0.461102072,0.999996437,0.68441488,40,0,1.358,0.5,2814.185227,1.985036067,1232.236345,1.517431469,200,0.5,3.073,4,4,0.3,1.2,2.293663547,2541.5127,0.495281512,1476.589347,1.421714319,0.97
8310,0.706381967,0.000533588,0.023099513,0.012512419,0.018957869,0.000816976,0.415664679,0.999996847,0.706381967,40,0,1.358,0.5,2902.826758,1.35515816,1215.706591,0.934935222,200,0.5,3.073,4,4,0.3,1.2,2.164698488,856.2868748,1.911773861,1225.462487,1.114553324,0.97
8309,0.683135516,0.00050199,0.022405125,0.011981992,0.016811076,0.000779081,0.463838399,0.999997134,0.683135516,40,0,1.358,0.5,2715.904752,1.336911774,1252.592317,1.725793421,200,0.5,3.073,4,4,0.3,1.2,4.59396764,983.8840519,0.512980692,1478.085481,0.655058189,0.97
8319,0.910738085,0.000563279,0.023733497,0.012467423,0.019852209,0.000861645,0.098010521,0.99999684,0.910738085,39,0,1.358,0.5,2589.55512,1.943874817,2216.502609,1.973040535,200,0.5,3.073,4,4,0.3,1.2,4.063057859,1772.324966,0.486224592,2831.778062,1.588052141,0.97
8321,0.752099216,0.000543018,0.023302743,0.012736423,0.017845633,0.000817096,0.32961181,0.999996474,0.752099216,41,0,1.358,0.5,2640.046788,1.551372474,1375.913782,0.709332323,200,0.5,3.073,4,4,0.3,1.2,4.729468594,2052.398576,1.674128932,2186.562016,1.895736001,0.97
8318,0.841740852,0.000657392,0.025639656,0.014056925,0.022024873,0.000953362,0.188014099,0.99999593,0.841740852,39,0,1.358,0.5,2807.829382,1.8773143,1070.339375,0.359194533,200,0.5,3.073,4,4,0.3,1.2,4.164185141,1689.14935,0.494421789,1016.343682,0.512000711,0.97
8320,0.670693778,0.000606914,0.024635624,0.013472151,0.018920032,0.00086216,0.490993406,0.999996431,0.670693778,39,0,1.358,0.5,2966.048831,1.827857779,1734.272012,0.463218031,200,0.5,3.073,4,4,0.3,1.2,4.2063997,714.3829749,1.042739855,1664.704681,1.600818039,0.97
8323,0.930299385,0.00057193,0.02391505,0.012679703,0.01881289,0.00091658,0.074922779,0.999996382,0.930299385,1,0,1.358,0.5,2469.365975,1.436272747,2151.688491,1.274737498,200,0.5,3.073,4,4,0.3,1.2,3.704786673,2162.254646,0.986814692,1985.614882,1.281911666,0.97
8326,0.894359993,0.00046687,0.021607164,0.011868444,0.015954554,0.000953901,0.118117993,0.999996466,0.894359993,39,0,1.358,0.5,2230.549741,1.754409123,1775.385307,1.214694551,200,0.5,3.073,4,4,0.3,1.2,4.581703377,2945.869354,1.982617475,1563.044115,0.943420353,0.97
8327,0.779890043,0.000554483,0.023547471,0.01257523,0.016220033,0.000826681,0.282232039,0.999996759,0.779890043,41,0,1.358,0.5,2539.206721,1.933705853,1884.007508,1.633374934,200,0.5,3.073,4,4,0.3,1.2,0.834850405,2460.118852,0.674997057,2313.830402,0.667105737,0.97
8324,0.79367779,0.000305832,0.017488051,0.008470079,0.012910597,0.000590577,0.259957142,0.999997712,0.79367779,39,0,1.358,0.5,2746.794071,1.73307162,643.4805972,1.256618761,200,0.5,3.073,4,4,0.3,1.2,3.899639425,2799.911849,1.174101608,2734.952739,0.384454382,0.97
8329,0.939960476,0.000462859,0.021514154,0.011008681,0.012508061,0.000808694,0.06387452,0.999997146,0.939960476,39,0,1.358,0.5,2837.69138,1.545607542,2961.883083,0.142179155,200,0.5,3.073,4,4,0.3,1.2,1.928608101,1807.894516,1.247624493,664.2174167,0.875031095,0.97
8328,0.026109368,0.076123323,0.275904555,0.020160468,0.03723535,0.009509643,37.30042845,0.999383565,0.026109368,41,0,1.358,0.5,2994.913114,1.719506986,2174.538858,0.293545682,200,0.5,3.073,4,4,0.3,1.2,3.167212154,2422.597253,1.695186523,808.2482246,0.072339883,0.97
8332,0.89589731,0.00068757,0.026221559,0.013772757,0.019426716,0.000926588,0.116199355,0.999996917,0.89589731,41,0,1.358,0.5,2588.887551,1.686931769,2320.558846,0.938184055,200,0.5,3.073,4,4,0.3,1.2,2.849367148,769.147844,1.917406029,1640.2984,1.117674622,0.97
8333,0.901381102,0.000671219,0.02590789,0.013562444,0.019040549,0.000915504,0.109408659,0.999997038,0.901381102,39,0,1.358,0.5,2686.965976,1.32529575,1008.138824,0.724228116,200,0.5,3.073,4,4,0.3,1.2,4.094914048,2649.649687,0.499424785,713.1233008,0.834458192,0.97
8335,0.870522902,0.000284388,0.016863803,0.008139655,0.012487688,0.00057028,0.148734855,0.999997753,0.870522902,1,0,1.358,0.5,2506.693871,1.629901634,2386.838738,1.230500302,200,0.5,3.073,4,4,0.3,1.2,4.022744858,1247.957997,1.642174913,2168.702304,1.157913167,0.97
8325,0.921387631,0.000479323,0.021893452,0.010622298,0.014817526,0.000768107,0.08531954,0.999997857,0.921387631,40,0,1.358,0.5,1941.061445,1.832656493,1023.883997,0.963260827,200,0.5,3.073,4,4,0.3,1.2,3.124832444,2596.395907,1.06178493,821.536713,0.797150732,0.97
8334,0.889539318,0.000204576,0.014302993,0.007083207,0.01414419,0.000509229,0.124177403,0.999997737,0.889539318,39,0,1.358,0.5,2667.968137,1.917983682,1646.932917,1.163898395,200,0.5,3.073,4,4,0.3,1.2,0.769991232,1598.528917,1.912883204,733.5558702,1.444174775,0.97
8339,0.994239601,0.000111419,0.010555507,0.005254512,0.006074152,0.000669972,0.005793774,0.999998873,0.994239601,39,0,1.358,0.5,2761.713168,1.816635258,2451.29532,1.053115751,200,0.5,3.073,4,4,0.3,1.2,4.910321991,2516.78392,0.609265261,961.0745407,1.273571386,0.97
8340,0.963752535,0.000186192,0.013645215,0.007233473,0.012869085,0.00070671,0.03761076,0.999996154,0.963752535,39,0,1.358,0.5,2755.125222,1.607173494,2863.158662,0.12475553,200,0.5,3.073,4,4,0.3,1.2,4.619310288,1075.325469,0.499728039,962.3403696,1.576589106,0.97
8336,0.990162352,0.000137992,0.011746979,0.005854017,0.010663912,0.000689672,0.009935389,0.999997468,0.990162352,39,0,1.358,0.5,2625.45904,0.549576236,728.0659793,1.176429754,200,0.5,3.073,4,4,0.3,1.2,0.818871659,2087.09915,0.608513102,2822.510793,0.312153783,0.97
8341,0.991507502,8.40E-05,0.009163674,0.005129864,0.010774167,0.000578104,0.008565239,0.999998505,0.991507502,39,0,1.358,0.5,2729.378021,1.837465105,1055.846718,1.847454272,200,0.5,3.073,4,4,0.3,1.2,2.427982441,1058.435595,0.156674076,2903.718816,0.613460545,0.97
8343,0.993661863,0.000104567,0.010225783,0.005668843,0.013163204,0.001079362,0.006378565,0.999996559,0.993661863,39,0,1.358,0.5,2975.744353,1.06375494,1764.764074,0.761260643,200,0.5,3.073,4,4,0.3,1.2,3.62714806,2979.677134,1.05782498,1148.130274,0.055840055,0.97
8344,0.994216003,0.000132219,0.011498662,0.006659983,0.017038627,0.001275234,0.005817646,0.999995384,0.994216003,39,0,1.358,0.5,2974.523642,0.605048996,2964.57414,1.060141628,200,0.5,3.073,4,4,0.3,1.2,2.244675543,1149.682587,1.583460019,677.3825409,0.477051543,0.97
8345,0.910227007,0.000628198,0.025063872,0.013212142,0.035265762,0.000970281,0.098627037,0.999983939,0.910227007,39,0,1.358,0.5,2545.994791,1.154217053,1713.531372,1.354532475,200,0.5,3.073,4,4,0.3,1.2,4.131470723,1284.934954,0.210549037,2453.667266,0.454102014,0.97
8347,0.899196368,0.000500465,0.022371073,0.011666377,0.028256873,0.000859166,0.112104136,0.999996727,0.899196368,39,0,1.358,0.5,2382.199173,1.387686781,1667.633442,1.813803472,200,0.5,3.073,4,4,0.3,1.2,0.689120523,2243.289733,0.817584277,1494.235037,0.964252504,0.97
8349,0.933069835,0.000982618,0.031346744,0.017621107,0.046961646,0.003681274,0.071731142,0.999947903,0.933069835,39,0,1.358,0.5,2870.293591,1.563987062,2850.175756,1.663578481,200,0.5,3.073,4,4,0.3,1.2,3.77977184,1157.696167,0.302516881,2477.124823,0.376878304,0.97
8350,0.985069182,0.000388644,0.019714062,0.01185163,0.034374738,0.000795079,0.015157126,0.999997761,0.985069182,39,0,1.358,0.5,2774.875833,1.760506071,1572.134771,1.303426201,200,0.5,3.073,4,4,0.3,1.2,1.616210864,1579.460927,0.286043329,2595.277154,0.590393537,0.97
8342,0.830207785,0.000378737,0.019461155,0.01107341,0.013686657,0.000748246,0.204517734,0.999998157,0.830207785,41,0,1.358,0.5,2839.094097,1.827700497,1637.731273,1.615801932,200,0.5,3.073,4,4,0.3,1.2,3.303356501,874.2392244,1.550330923,1289.949721,1.944671954,0.97
8351,0.912472284,0.000314504,0.017734259,0.009748008,0.01261258,0.00068185,0.095923699,0.999998562,0.912472284,39,0,1.358,0.5,2650.273519,1.78535524,876.9726387,1.187492855,200,0.5,3.073,4,4,0.3,1.2,3.948046896,2393.472257,0.847911954,2006.240999,1.066397141,0.97
8353,0.995699597,0.000134968,0.011617573,0.00646872,0.018044924,0.00048427,0.004318976,0.999999307,0.995699597,39,0,1.358,0.5,2547.977846,1.677794206,1238.785911,0.459845007,200,0.5,3.073,4,4,0.3,1.2,1.02361542,643.6241821,0.618122623,2601.05753,0.308836992,0.97
8352,0.863243422,0.000313707,0.017711763,0.010286361,0.01041298,0.000679124,0.158421801,0.999998291,0.863243422,41,0,1.358,0.5,2045.254992,1.822717637,1358.930358,1.992678259,200,0.5,3.073,4,4,0.3,1.2,0.513159576,685.0984314,0.548910703,649.4501138,0.200198708,0.97
8354,0.831788648,0.000380129,0.01949689,0.011128029,0.011690798,0.000724703,0.202228477,0.99999788,0.831788648,41,0,1.358,0.5,2748.920278,1.826875478,2900.00259,1.625923586,200,0.5,3.073,4,4,0.3,1.2,2.518561915,2244.82019,1.300508781,856.5001659,0.242490301,0.97
8355,0.939826865,0.000210611,0.014512445,0.008232127,0.008766177,0.000558276,0.064025766,0.99999899,0.939826865,39,0,1.358,0.5,1767.820131,1.648113163,2164.608156,0.396224756,200,0.5,3.073,4,4,0.3,1.2,1.001226244,894.7071246,0.120031143,2893.006525,1.975327288,0.97
8356,0.877350286,0.000309968,0.01760591,0.009739893,0.011528782,0.000653764,0.139795605,0.999997752,0.877350286,41,0,1.358,0.5,2219.241566,1.707584951,2385.151855,0.362904698,200,0.5,3.073,4,4,0.3,1.2,3.872105125,1447.908827,1.770597408,2740.68762,0.856270417,0.97
8358,0.908896435,0.000368512,0.019196676,0.011257512,0.01029929,0.000713708,0.100235364,0.999997474,0.908896435,41,0,1.358,0.5,2889.240448,1.66816221,761.3471429,0.861782421,200,0.5,3.073,4,4,0.3,1.2,3.872543067,1080.446059,1.868322563,1133.777467,1.571571436,0.97
8361,0.972553511,0.000203029,0.014248831,0.007472794,0.007706105,0.000541386,0.028221058,0.999998922,0.972553511,39,0,1.358,0.5,2993.369179,1.802043644,1794.10694,0.096279419,200,0.5,3.073,4,4,0.3,1.2,4.459014774,852.2921889,0.554277188,1741.228309,1.449306239,0.97
8363,0.919558489,0.000361481,0.019012654,0.009319293,0.019284871,0.000722711,0.087478406,0.99999495,0.919558489,41,0,1.358,0.5,2282.221561,1.247729112,1864.868661,0.286700339,200,0.5,3.073,4,4,0.3,1.2,1.625882256,1571.557441,0.349133414,895.620473,1.879698956,0.97
8362,0.992591377,0.000120386,0.010972047,0.005302922,0.009269952,0.000417395,0.00746392,0.999999279,0.992591377,39,0,1.358,0.5,2727.277957,1.248435344,1369.723135,0.920488645,200,0.5,3.073,4,4,0.3,1.2,0.558379521,2222.425453,1.272578342,640.0236632,1.188623874,0.97
8365,0.923815565,0.00045562,0.021345248,0.010778863,0.023045844,0.001583897,0.082467149,0.999986898,0.923815565,41,0,1.358,0.5,2597.057235,1.325586873,1069.751581,0.520611558,200,0.5,3.073,4,4,0.3,1.2,0.774165932,1265.970944,1.624368416,2699.393462,0.548838578,0.97
8359,0.946293315,0.000469048,0.021657514,0.010763959,0.023073874,0.001912389,0.056754797,0.999986778,0.946293315,39,0,1.358,0.5,2424.64471,1.586236591,1579.870972,1.398143168,200,0.5,3.073,4,4,0.3,1.2,3.372702796,1380.637576,1.025841269,2145.58343,0.766145609,0.97
8368,0.998534889,1.88E-05,0.004337169,0.002255633,0.004706252,0.000258541,0.001467261,0.999999892,0.998534889,39,0,1.358,0.5,2429.497406,0.258245365,1693.185346,1.289763816,200,0.5,3.073,4,4,0.3,1.2,0.640343858,763.9463028,1.910078314,1838.720294,1.622527105,0.97
8370,0.997279806,2.20E-05,0.004690084,0.002540963,0.004375036,0.000277163,0.002727614,0.999999823,0.997279806,41,0,1.358,0.5,1569.486774,0.621099642,1948.807893,1.559795469,200,0.5,3.073,4,4,0.3,1.2,4.985275695,1716.593925,1.532753056,2160.597567,1.906755108,0.97
8367,0.016586743,0.094862581,0.307997696,0.019578764,0.039067851,0.016566091,59.28911291,0.998974415,0.016586743,39,0,1.358,0.5,1701.516728,1.825249386,2452.843497,0.786228788,200,0.5,3.073,4,4,0.3,1.2,4.016097617,2234.974515,1.116386367,602.0277293,1.024920081,0.97
8374,0.999804597,1.22E-05,0.003495011,0.001993132,0.001883754,0.000258687,0.000195442,0.999999875,0.999804597,39,0,1.358,0.5,1432.05491,1.862947839,1108.054538,1.611150455,200,0.5,3.073,4,4,0.3,1.2,2.63350704,2464.91941,1.68116384,2864.713073,0.345207052,0.97
8375,0.996333466,1.53E-05,0.003907662,0.001497559,0.001413847,0.000216345,0.003680026,0.999999835,0.996333466,41,0,1.358,0.5,2604.144428,0.321070755,1899.276766,0.685340589,200,0.5,3.073,4,4,0.3,1.2,0.936787921,1117.104374,0.864167731,1227.85344,1.741877038,0.97
8376,0.99660578,1.51E-05,0.003890604,0.00145054,0.001390411,0.000224844,0.00340578,0.999999835,0.99660578,41,0,1.358,0.5,1311.787316,0.445718409,1155.127176,0.576929376,200,0.5,3.073,4,4,0.3,1.2,4.301373407,2073.563917,1.435247734,1991.77153,1.542742103,0.97
8373,0.865860901,0.000151141,0.012293957,0.00502242,0.008640118,0.000410319,0.154919917,0.999998855,0.865860901,40,0,1.358,0.5,2908.108249,1.868865745,898.3540806,1.301760593,200,0.5,3.073,4,4,0.3,1.2,1.723968353,1751.505112,1.672556872,1384.137235,0.828549937,0.97
8377,0.998918063,1.27E-05,0.003569657,0.001308057,0.001355896,0.000220748,0.001083108,0.999999854,0.998918063,41,0,1.358,0.5,2848.162886,1.019221997,1993.679233,0.117083712,200,0.5,3.073,4,4,0.3,1.2,3.036400965,1881.006246,1.369227421,876.406039,0.830234891,0.97
8379,0.009943976,0.171661032,0.414319963,0.020901912,0.042545425,0.01400558,99.56339857,0.998390285,0.009943976,39,0,1.358,0.5,2606.013276,1.648629454,2180.146118,0.421464854,200,0.5,3.073,4,4,0.3,1.2,0.656558582,2893.911559,1.701981258,606.7177821,1.902458138,0.97
8381,0.998043425,2.23E-05,0.004719893,0.001943382,0.003142907,0.000271635,0.00196041,0.999999811,0.998043425,41,0,1.358,0.5,728.4444588,0.476609754,1505.502002,0.145074722,200,0.5,3.073,4,4,0.3,1.2,4.099200819,2564.984579,1.655696568,1341.686179,1.670318016,0.97
8382,0.999169655,1.70E-05,0.004118239,0.001641991,0.002679405,0.000237063,0.000831035,0.999999857,0.999169655,39,0,1.358,0.5,2278.121753,1.508096954,1351.536113,0.618688495,200,0.5,3.073,4,4,0.3,1.2,1.80847359,2057.761443,1.740935353,843.5253838,1.65060498,0.97
8383,0.968889815,0.00011346,0.010651748,0.004172557,0.008020421,0.000596902,0.032109105,0.999998781,0.968889815,41,0,1.358,0.5,2542.398263,1.950822083,724.4922387,0.990803914,200,0.5,3.073,4,4,0.3,1.2,4.735429147,2046.550496,1.823594746,2694.822192,1.290042415,0.97
8384,0.923060264,0.000137319,0.011718337,0.005016531,0.009618771,0.000396359,0.083352885,0.999998624,0.923060264,1,1,1.358,0.5,2499.757858,1.779618203,1705.28418,0.562936583,200,0.5,3.073,4,4,0.3,1.2,1.301732969,1185.278247,1.609260604,2902.084825,0.261588805,0.97
8386,0.97138066,0.000123792,0.011126193,0.004235026,0.008316562,0.000639342,0.029462538,0.999998597,0.97138066,41,0,1.358,0.5,2881.663808,1.668732668,992.9929622,1.658585444,200,0.5,3.073,4,4,0.3,1.2,3.459520315,2813.774111,1.00657631,2572.294865,0.874727779,0.97
8387,0.946311127,0.000132558,0.011513392,0.00501293,0.009363575,0.000394772,0.056734907,0.999998617,0.946311127,41,0,1.358,0.5,2893.850652,1.785264355,677.5152629,0.074941309,200,0.5,3.073,4,4,0.3,1.2,0.823728442,2826.802431,0.077312817,2402.826673,1.348744603,0.97
8389,0.880074173,0.000342382,0.018503556,0.010407613,0.0168688,0.000613814,0.136267864,0.999998353,0.880074173,41,0,1.358,0.5,2630.026897,1.837883254,647.4753104,0.626668872,200,0.5,3.073,4,4,0.3,1.2,1.892115934,1541.373848,1.867687748,2793.461303,1.362244247,0.97
8390,0.901737538,0.000286011,0.016911856,0.009536867,0.015527583,0.000561404,0.108970136,0.999998622,0.901737538,41,0,1.358,0.5,2913.209451,1.229892422,2753.457651,1.655536928,200,0.5,3.073,4,4,0.3,1.2,1.234296219,2646.047973,0.635492475,868.8338319,0.723536418,0.97
8392,0.73322329,0.000484475,0.022010802,0.012380248,0.019706296,0.000718079,0.36384102,0.999996323,0.73322329,40,0,1.358,0.5,2595.890384,1.80839418,1793.52582,0.119218802,200,0.5,3.073,4,4,0.3,1.2,2.951354019,573.1685964,0.429893587,2853.513927,1.860875979,0.97
8357,0.739777536,0.00048186,0.021951307,0.012270824,0.020056587,0.000718478,0.351757725,0.99999624,0.739777536,40,0,1.358,0.5,2568.816873,1.827640784,823.6611574,1.562195891,200,0.5,3.073,4,4,0.3,1.2,0.82215317,1311.753376,1.344407365,1732.876144,0.609129724,0.97
8391,0.63534109,0.000527535,0.022968122,0.012874587,0.021270369,0.000754543,0.5739577,0.999995207,0.63534109,40,0,1.358,0.5,2961.199178,1.933026428,1159.753485,1.781964593,200,0.5,3.073,4,4,0.3,1.2,2.755597332,871.7602216,1.895407664,2066.603593,1.196003087,0.97
8394,0.610655274,0.000518784,0.022776823,0.01266675,0.020935596,0.000750833,0.637585137,0.999995168,0.610655274,40,0,1.358,0.5,2986.109664,1.945267003,1996.45567,1.045184791,200,0.5,3.073,4,4,0.3,1.2,4.762755522,1637.31483,0.958760611,945.8565428,1.581969262,0.97
8398,0.937640716,0.000302303,0.017386853,0.009576302,0.01643256,0.000584323,0.066506587,0.999998011,0.937640716,1,1,1.358,0.5,2725.108604,1.741694155,1244.539601,1.957405587,200,0.5,3.073,4,4,0.3,1.2,4.85542316,2981.711835,1.469768523,583.8624538,1.174795505,0.97
8397,0.970817469,0.000263682,0.016238289,0.009040688,0.014811095,0.000556429,0.030059751,0.999998423,0.970817469,40,0,1.358,0.5,2388.959015,1.773959834,1715.920674,1.164068337,200,0.5,3.073,4,4,0.3,1.2,2.675460976,1542.629326,1.14309204,1435.135798,1.856741775,0.97
8372,0.968049679,0.000272767,0.016515666,0.00916189,0.015526091,0.000558253,0.033004836,0.999998306,0.968049679,40,0,1.358,0.5,2700.00384,1.695556246,2333.167566,0.818682726,200,0.5,3.073,4,4,0.3,1.2,4.743651381,2379.726083,0.662912946,1806.32314,0.251926297,0.97
8400,0.947951673,0.000258991,0.016093198,0.008982804,0.015643585,0.000542648,0.054906097,0.999998199,0.947951673,39,0,1.358,0.5,2322.342781,1.665128412,2044.610658,0.909466989,200,0.5,3.073,4,4,0.3,1.2,3.549119802,949.1887417,1.720722694,547.3919646,0.37309813,0.97
8401,0.651307489,0.000491619,0.022172483,0.012198016,0.02052547,0.000740505,0.535373104,0.999995044,0.651307489,40,0,1.358,0.5,2778.421137,1.784407956,2712.350358,0.562285431,200,0.5,3.073,4,4,0.3,1.2,1.285807818,1098.419296,1.756233381,1164.877491,0.663631182,0.97
8402,0.583822412,0.000485592,0.022036161,0.012188873,0.020817543,0.000736864,0.712849626,0.999995529,0.583822412,40,0,1.358,0.5,2986.812075,1.435892489,1283.937472,1.577509594,200,0.5,3.073,4,4,0.3,1.2,4.582963336,1363.410332,0.918021461,1409.326194,0.331588401,0.97
8403,0.782108557,0.000456713,0.021370843,0.01188298,0.020174922,0.000717857,0.278594885,0.999995604,0.782108557,40,0,1.358,0.5,2213.662529,1.595259717,1190.314034,0.137373141,200,0.5,3.073,4,4,0.3,1.2,4.216258088,2023.7708,0.986937686,2825.028462,0.318814873,0.97
8396,0.839138357,0.000557263,0.023606426,0.013240813,0.022057598,0.000926405,0.191698593,0.999994318,0.839138357,1,0,1.358,0.5,2953.48607,1.906662902,2113.324982,0.802034225,200,0.5,3.073,4,4,0.3,1.2,2.215625408,2234.663352,0.411533995,2669.369097,1.729136845,0.97
8405,0.596119841,0.000529722,0.023015701,0.012882217,0.0222853,0.000848345,0.677515043,0.999994827,0.596119841,1,0,1.358,0.5,2709.134055,1.95764483,570.1405609,0.836959045,200,0.5,3.073,4,4,0.3,1.2,4.99280342,2111.83027,0.693091363,1304.379293,1.87533228,0.97
8407,0.592407243,0.000494273,0.022232251,0.012372012,0.021061187,0.000802743,0.688027978,0.999995466,0.592407243,40,0,1.358,0.5,2570.508213,1.589638693,2291.946703,0.872533804,200,0.5,3.073,4,4,0.3,1.2,4.355451219,2795.139753,0.833854316,2724.467688,1.458772689,0.97
8408,0.779619903,0.000636658,0.025232091,0.014270954,0.024062038,0.001025582,0.282676336,0.999992943,0.779619903,40,0,1.358,0.5,2941.080831,1.704598992,790.391338,1.328751143,200,0.5,3.073,4,4,0.3,1.2,2.036118314,502.0786953,1.954222496,720.7191852,0.059719244,0.97
8409,0.732787363,0.000606743,0.024632147,0.013840216,0.0231554,0.000956017,0.364652353,0.999993535,0.732787363,1,1,1.358,0.5,2994.535037,1.927390604,1642.208014,0.380719365,200,0.5,3.073,4,4,0.3,1.2,3.879613054,2099.655572,0.070330067,1351.25621,1.510320357,0.97
8410,0.606349801,0.000513618,0.02266314,0.012611238,0.021481957,0.000852763,0.649213042,0.999995141,0.606349801,40,0,1.358,0.5,2751.371647,1.621955648,2120.874401,0.807756529,200,0.5,3.073,4,4,0.3,1.2,1.610644985,2691.157733,0.182659964,1748.217458,0.75606489,0.97
8411,0.791264983,0.000599543,0.024485577,0.013854237,0.022671872,0.001040716,0.263799133,0.999993648,0.791264983,39,0,1.358,0.5,2993.912419,1.340307774,1915.824429,1.456769076,200,0.5,3.073,4,4,0.3,1.2,3.426634304,2523.722346,1.625826843,1245.23717,1.831590024,0.97
8412,0.827472762,0.000629906,0.025097935,0.01412098,0.023473926,0.001071452,0.208498994,0.999993178,0.827472762,1,0,1.358,0.5,2603.940231,1.835256394,2759.70644,0.527717707,200,0.5,3.073,4,4,0.3,1.2,2.068240922,845.2230953,0.933623274,908.4714594,1.273544157,0.97
8414,0.846658539,0.000582359,0.024132119,0.01384116,0.021644944,0.00107365,0.1811137,0.999993918,0.846658539,39,0,1.358,0.5,2759.470279,1.194775854,1546.079431,1.512109429,200,0.5,3.073,4,4,0.3,1.2,1.985301682,2623.304185,1.454813846,2896.197765,1.902074859,0.97
8416,0.949299348,0.00053948,0.023226704,0.013179308,0.024152902,0.001069085,0.053408498,0.999994524,0.949299348,1,0,1.358,0.5,2862.496073,1.629133117,1726.376732,0.984201038,200,0.5,3.073,4,4,0.3,1.2,3.28074604,1006.643006,1.063252679,2786.331924,0.97315171,0.97
8417,0.938025621,0.000443416,0.021057442,0.011499277,0.018827333,0.000866295,0.066068962,0.999995572,0.938025621,39,0,1.358,0.5,2851.082202,1.542880834,599.5597251,0.784752766,200,0.5,3.073,4,4,0.3,1.2,2.187556398,1764.160192,0.512599518,592.9891556,0.423308837,0.97
8418,0.710014348,0.000441061,0.021001446,0.011559608,0.019835284,0.000758555,0.408422243,0.99999635,0.710014348,40,0,1.358,0.5,2734.003245,1.454711244,2807.483803,1.238931613,200,0.5,3.073,4,4,0.3,1.2,2.767585658,1806.599335,0.898094345,2921.45156,1.052287953,0.97
8421,0.944836734,0.000374256,0.019345693,0.010691796,0.016522762,0.00090186,0.058383913,0.999994209,0.944836734,40,0,1.358,0.5,2472.89997,1.649222123,2500.651908,1.002909668,200,0.5,3.073,4,4,0.3,1.2,1.496896518,1388.608633,1.087629701,2653.901555,1.37444133,0.97
8424,0.623152998,0.000437585,0.02091853,0.011485796,0.019213573,0.000702233,0.604742339,0.999997106,0.623152998,40,0,1.358,0.5,2118.98796,1.585014828,1379.536564,0.437276412,200,0.5,3.073,4,4,0.3,1.2,2.389897709,830.8315714,0.927553905,1719.922654,0.646750171,0.97
8425,0.606643282,0.000491224,0.022163565,0.012309202,0.020768369,0.000745525,0.648415189,0.99999676,0.606643282,40,0,1.358,0.5,2861.904764,1.6055589,2873.719956,1.034133963,200,0.5,3.073,4,4,0.3,1.2,1.354149695,2443.348979,1.594248991,701.1811431,0.683438622,0.97
