id,best_fitness,MSE,RMSE,MAE,MAPE,NRMSE,SSE,R-squared,Error,Wc_pp,Wc_pb,Wc_pbar,Wc_bp,Wc_bb,Wc_bbar,eta_ped,xi_ped,tau_ped,v_pref_ped,eta_bike,xi_bike,tau_bike,v_pref_bike
8584,0.981533481,0.018813947,0.137163942,0.078793131,0.130908583,0.008250668,3.386510434,0.999843381,0.981533481,196.1423269,300.9050376,58.84468286,1880.607854,2111.307781,1208.866846,1.777237707,2.77173461,0.555964855,1.358,2.758502502,5.358763722,0.604382278,3.073
8583,0.985807638,0.014396685,0.119986185,0.054226632,0.092882864,0.003888957,19.46431755,0.999921692,0.985807638,179.8037125,313.5153809,45.90062389,2112.138058,1808.14342,1304.768726,2.154772206,2.509899932,0.515055287,1.358,5.843849079,4.400891063,0.823063686,3.073
8586,0.98645805,0.013727852,0.117165917,0.056092393,0.091009623,0.009849744,1.866987874,0.999718311,0.98645805,208.7167025,216.333852,94.78871316,2065.470408,1870.654983,1070.44912,3.104763288,4.873325234,0.831212851,1.358,4.606450944,5.840492562,0.434274547,3.073
8588,0.98493945,0.015290838,0.12365613,0.053505769,0.091447681,0.004007906,11.23876621,0.999920319,0.98493945,196.9107691,286.2622797,93.82203787,2029.011927,1914.541511,1552.266206,4.515159425,4.641230422,1.000300549,1.358,2.639664904,2.931167533,0.709144073,3.073
8591,0.992263701,0.007796616,0.088298446,0.024702368,0.050366776,0.00280564,18.89899633,0.999950206,0.992263701,184.4794339,228.670465,111.8524332,1803.231046,1629.787027,1096.266296,4.182732641,3.117663816,0.325155349,1.358,5.197296114,2.346215973,0.345379194,3.073
8590,0.99817751,0.001825817,0.04272958,0.019834707,0.043368361,0.001424495,2.483111171,0.999988541,0.99817751,173.5652756,279.3215667,31.40206157,2191.013339,2108.268912,1221.979813,4.81142691,1.010446469,1.492170828,1.358,3.163002484,4.688400727,0.634444691,3.073
8592,0.998127675,0.001875837,0.04331093,0.020004329,0.043664093,0.001443628,2.691825659,0.999988137,0.998127675,206.5639695,315.8773438,104.4561015,2107.044082,1782.41357,1076.977256,3.041732687,4.376714051,1.302349421,1.358,2.960248541,2.122809379,0.506239677,3.073
8581,0.998351814,0.001650907,0.040631359,0.019092311,0.042110939,0.001355979,3.151582042,0.999989114,0.998351814,184.2814253,269.4324368,33.78752688,2206.463466,1977.503706,933.7547919,1.043298559,4.37335808,0.596467611,1.358,3.109509704,5.349786106,0.818161608,3.073
8593,0.998454288,0.001548105,0.03934597,0.01931513,0.044786016,0.001358958,0.896353013,0.999991315,0.998454288,178.3816463,299.7961448,25.72918257,1899.99364,1707.867647,1091.660997,4.999881729,1.73250829,0.958364631,1.358,2.332337538,5.239720454,0.955404586,3.073
8589,0.99833389,0.00166889,0.040852053,0.019236273,0.041978979,0.001363345,2.785377851,0.999988811,0.99833389,197.2769096,300.5183603,79.62298427,1579.908026,2017.844597,1108.890554,1.342605609,2.813807849,1.097567235,1.358,2.122769312,5.964935918,0.645070937,3.073
8594,0.99839063,0.001611964,0.040149271,0.01868186,0.040757372,0.001339891,3.378676507,0.99998879,0.99839063,209.1979375,273.3409259,87.75763128,1922.86547,1866.866989,1159.027956,3.952689425,1.741913694,1.095464133,1.358,2.079088938,3.700394481,0.368449942,3.073
8601,0.998332687,0.001670098,0.040866828,0.018985253,0.041140767,0.00136422,3.572338918,0.999988315,0.998332687,205.909778,240.6640763,111.4991723,1515.145976,2193.825589,1294.256171,4.895751934,4.951001024,0.631788986,1.358,2.56169344,3.152313849,0.651088164,3.073
8602,0.998269298,0.001733703,0.04163776,0.019281594,0.041138177,0.001390466,1.955617006,0.99998835,0.998269298,196.8295192,309.1918918,119.1837471,2011.417494,1920.70736,1124.833966,4.917611125,1.943376117,0.703487725,1.358,2.604875141,2.647704746,0.734928223,3.073
8603,0.998353598,0.001649117,0.040609327,0.018774563,0.04047583,0.001355624,3.40212926,0.999988323,0.998353598,179.7415635,194.7773298,117.4368023,2100.565904,1667.048694,1647.953581,2.057631164,3.083400078,0.372696785,1.358,4.256364314,4.20641115,0.510016587,3.073
8610,0.998205687,0.001797539,0.042397392,0.019497561,0.041220064,0.001415763,1.916176408,0.999986619,0.998205687,181.1471048,181.1752814,61.83869105,2080.789814,1894.013696,926.0214425,3.220110837,1.39698769,0.979791505,1.358,4.847418112,5.184830849,0.889155167,3.073
8607,0.998123984,0.001879542,0.043353691,0.020052118,0.044797614,0.001450829,3.236572162,0.999986688,0.998123984,173.6555159,274.2834201,31.41511677,1619.63682,2199.495672,1619.093382,4.890331805,3.813092341,1.069967945,1.358,4.357296528,2.228786807,0.549455681,3.073
8606,0.998072415,0.001931308,0.043946651,0.020473149,0.046029752,0.001468426,3.497598994,0.99998666,0.998072415,194.8439311,302.0131125,35.43220794,1646.150556,2158.182244,923.2751791,4.147927721,1.045239217,1.444698107,1.358,4.869674369,4.246269156,0.965149153,3.073
8587,0.998564387,0.001437677,0.037916705,0.017532383,0.038652021,0.001269944,1.525374817,0.999988702,0.998564387,194.9725177,197.539959,79.11570684,1760.453836,2193.207782,1221.533543,4.190988937,2.666612448,0.801902151,1.358,2.734800783,2.643485083,0.726293524,3.073
8615,0.998141005,0.001862457,0.043156192,0.020020786,0.044817156,0.001523407,2.467755417,0.999986749,0.998141005,171.1007831,245.7825312,100.5935609,2093.298556,1609.404577,944.5640954,1.616567811,2.692130365,0.776357359,1.358,5.684781827,3.808225323,0.447507582,3.073
8616,0.998201328,0.001801913,0.04244895,0.019750691,0.043989745,0.001523731,2.165899813,0.999986793,0.998201328,198.3675638,225.7707103,101.2018789,1770.158829,2120.679372,1318.958256,3.84008239,1.988971324,1.302914712,1.358,3.693839014,5.034461442,0.35921278,3.073
8595,0.998006835,0.001997145,0.044689432,0.021181264,0.048454715,0.001576534,2.93780079,0.999986845,0.998006835,182.029473,200.6712919,62.59073724,2202.019508,2149.212518,1574.129286,1.975174081,4.879883004,0.995203924,1.358,2.018842186,5.979614813,0.74262446,3.073
8622,0.998775031,0.001226471,0.035021009,0.016649363,0.037799573,0.001337474,0.97259155,0.999990339,0.998775031,199.8164642,316.5371099,97.7591063,1590.466948,1617.552424,1541.04653,1.115970473,2.284841223,0.807093195,1.358,2.945923588,3.341177796,0.692199172,3.073
8629,0.997771337,0.002233641,0.047261413,0.022909957,0.053890834,0.001624713,2.369893256,0.999986686,0.997771337,187.8921141,194.6482827,45.80246378,1648.425842,1571.143829,1589.727778,1.51261239,2.601954737,0.567319759,1.358,3.241276272,5.811512682,0.381783077,3.073
8631,0.997547995,0.002458033,0.049578549,0.023828487,0.054622846,0.00177682,2.072121442,0.999985025,0.997547995,195.7151193,185.6192394,57.88127938,1529.618855,1705.998249,1088.414628,4.86464686,4.78097695,1.306678451,1.358,5.243937244,3.414678962,0.67717947,3.073
8634,0.996981083,0.003028059,0.0550278,0.027087344,0.063764452,0.001942019,2.204426764,0.999982296,0.996981083,180.8769174,308.3117157,68.6863729,2035.192335,1909.469567,1001.349335,2.270772697,1.193823047,1.130892802,1.358,3.155731486,5.051088909,0.967787561,3.073
8632,0.997043273,0.002965496,0.054456363,0.025113319,0.061484229,0.001862562,2.588877584,0.999982147,0.997043273,197.4044127,285.0818201,102.2645061,2241.511299,1896.953754,1645.683429,4.26043583,1.279524863,1.461308065,1.358,4.552922972,4.519808752,0.690745352,3.073
8640,0.997561946,0.002444013,0.049436961,0.025013888,0.062685879,0.001697634,1.395531493,0.999984423,0.997561946,186.7015636,208.2585107,44.35295415,1962.109029,1797.576076,1542.822331,3.984018585,2.397057863,1.051156057,1.358,5.971376434,3.84924832,0.764510172,3.073
8639,0.998470721,0.001531621,0.039135929,0.020011325,0.04968598,0.001351886,0.496245188,0.999990436,0.998470721,171.0723046,269.8892099,108.5564722,2244.783414,1826.988222,1648.912495,3.348851826,1.547826297,0.51520979,1.358,4.681453102,4.286283159,0.609410867,3.073
8644,0.996684897,0.00332613,0.05767261,0.022634991,0.054155999,0.002017626,1.493432339,0.999978097,0.996684897,182.3004281,263.467512,96.24340144,2208.800952,1582.344895,1276.578967,1.329398888,1.873744198,1.190128498,1.358,3.244194674,2.300159301,0.786670046,3.073
8645,0.995738783,0.004279453,0.065417525,0.024653592,0.058259013,0.002326594,1.360865933,0.99997361,0.995738783,183.663605,196.4073913,82.15585181,1914.261769,1808.610114,923.0302357,4.698605204,2.461569622,1.169983683,1.358,5.180757731,4.60052689,0.513089387,3.073
8647,0.995882545,0.004134478,0.064299907,0.023946878,0.05503327,0.002329077,1.302360594,0.999970409,0.995882545,172.8818348,187.9220353,103.2506931,2119.008026,1776.758004,959.5178839,2.609559329,1.901077524,0.555244426,1.358,4.444217206,4.136676365,0.357454066,3.073
8649,0.998760837,0.001240701,0.035223584,0.018620004,0.053396793,0.002154743,0.121588682,0.999976645,0.998760837,195.6573552,212.1485917,107.8316989,2121.897923,1910.717116,1201.558201,3.237480341,4.987409141,1.22386254,1.358,3.688918981,2.850094605,0.351104222,3.073
8652,0.977588772,0.022925006,0.151410058,0.096388382,0.150747157,0.009647101,11.04985271,0.998947574,0.977588772,188.7077234,269.4459036,104.8514326,1672.088055,1655.885018,1364.508551,4.853929253,1.32627358,1.077416284,1.358,3.828975666,5.687018638,0.982076198,3.073
8653,0.979864032,0.020549758,0.143351866,0.092435001,0.177943024,0.009137584,2.424871399,0.999001648,0.979864032,182.4443409,273.7788998,61.3850039,1610.445334,1588.215389,1229.231019,1.369818483,4.114664114,0.92613179,1.358,4.425477257,4.142423485,0.460723968,3.073
8655,0.976547049,0.024016201,0.154971615,0.097342516,0.113339047,0.066395371,4.418981045,0.990270654,0.976547049,186.886127,215.6897962,73.15353881,1558.346784,2057.538105,1470.280515,2.186372658,4.537260236,1.411527134,1.358,3.362087668,2.234070484,0.470082043,3.073
8662,0.975961171,0.024630928,0.156942435,0.100061304,0.159284806,0.049863694,9.088812428,0.990864633,0.975961171,171.5335216,311.7472333,25.64160069,2221.847878,1651.646955,1038.534424,4.175269609,4.546457101,1.260604522,1.358,4.605753443,4.039460214,0.355161242,3.073
8657,0.976121901,0.02446221,0.156403995,0.099629572,0.148012247,0.049702935,8.048066978,0.991816916,0.976121901,173.4049825,256.8127833,34.97249264,1956.739903,1665.794079,1330.939129,1.512776278,1.63416252,1.07745193,1.358,4.271188985,3.354523887,0.885094818,3.073
8663,0.975632033,0.024976596,0.158039856,0.101948858,0.146296365,0.050379641,5.020295835,0.993360774,0.975632033,205.2820814,202.4311336,34.1404115,2184.848099,1596.224442,1376.997735,4.529287242,1.102769458,1.36693079,1.358,5.254158994,5.319947129,0.335735951,3.073
8666,0.994315592,0.005716906,0.075610222,0.036006789,0.074687023,0.002992002,1.486395483,0.999972763,0.994315592,196.6270478,246.5002896,89.60859037,1763.819297,1681.971156,1645.449727,2.655335609,3.869429854,0.44983082,1.358,2.361570619,5.591150292,0.493648093,3.073
8671,0.997740222,0.002264896,0.047590927,0.023329433,0.052276711,0.001862458,2.203744128,0.999984808,0.997740222,181.9233049,245.0950907,80.56353434,2188.235967,2046.443458,1087.720441,1.897530267,3.481879928,0.332218026,1.358,2.212026772,5.059031775,0.644757675,3.073
8667,0.998281683,0.001721274,0.041488242,0.020044214,0.046094745,0.001598721,2.859036447,0.999988635,0.998281683,208.6016887,227.3259639,62.86357457,2192.320904,1902.148717,936.9059154,4.822172337,2.437020593,1.231477067,1.358,3.825414145,2.539462908,0.992027326,3.073
8672,0.998052588,0.001951211,0.044172519,0.021747966,0.05046903,0.001772013,1.090727201,0.999987226,0.998052588,195.3388629,217.9313599,115.091133,2227.740082,1679.918718,1227.29132,3.487444382,2.411345712,1.037916974,1.358,3.238502127,3.046885603,0.900586935,3.073
8654,0.998320409,0.001682416,0.04101727,0.019750647,0.04542012,0.001591203,2.903850722,0.99998886,0.998320409,195.2675346,188.2207187,71.75190819,1812.331459,1925.826706,945.4760529,3.635556932,1.680997619,0.442577289,1.358,5.349304881,2.331479011,0.984864045,3.073
8674,0.99787027,0.002134275,0.046198217,0.022982901,0.052278838,0.001899563,1.639123417,0.999984912,0.99787027,191.1778421,266.8119537,35.26843237,1746.54265,1551.727578,1006.139574,4.65003791,2.373838737,0.813799046,1.358,5.587982166,4.77107207,0.959571695,3.073
8677,0.998312334,0.001690519,0.041115918,0.019463972,0.045211933,0.001581287,3.04124313,0.999988501,0.998312334,202.1909299,259.2068441,66.74476023,2083.237205,1729.687564,1174.227993,1.889532151,3.796691173,0.704589599,1.358,4.864996788,2.273152401,0.508157686,3.073
8678,0.998280512,0.00172245,0.041502406,0.020066467,0.04654111,0.001621095,2.425209138,0.999988096,0.998280512,172.7541742,308.852304,116.8174564,1783.286167,1851.141345,1514.619362,3.803190293,4.593868452,0.63413789,1.358,5.263385007,5.547210531,0.36472366,3.073
8680,0.997875307,0.002129217,0.04614344,0.022714833,0.051590042,0.002029973,1.62459263,0.99998412,0.997875307,179.7870678,315.926546,79.43165233,2231.12698,1681.376276,945.1920775,2.22094236,2.99711555,0.966259232,1.358,5.884952123,2.889762097,0.604421804,3.073
8681,0.998348324,0.001654409,0.040674424,0.019081152,0.044358966,0.001563572,2.895215316,0.999988625,0.998348324,172.366701,294.7093278,46.5527609,1881.520765,1799.303742,1337.663484,2.512387204,4.695118164,1.026994295,1.358,5.729407848,5.894452466,0.614015913,3.073
8683,0.998355464,0.001647245,0.040586265,0.019046007,0.044204049,0.001560183,2.757488035,0.999988639,0.998355464,181.7151537,288.9954702,49.44498396,1956.605795,1986.341196,1107.067463,1.490045666,2.611323044,0.826777989,1.358,2.506247291,4.641774237,0.997612511,3.073
8685,0.998393919,0.001608664,0.040108158,0.01904497,0.044144195,0.00154736,2.52077697,0.99998891,0.998393919,195.8908498,286.4446644,39.65618143,2047.517693,2150.572729,989.1254451,4.427304495,3.682226754,1.371454853,1.358,2.989864439,5.740539036,0.473354409,3.073
8686,0.997978116,0.00202598,0.045010889,0.022224366,0.05059061,0.001773261,1.63293998,0.999985009,0.997978116,181.0227092,219.8314761,91.81965312,1694.641062,1622.922232,1563.135492,1.073466319,1.87235727,1.445680964,1.358,3.739734704,5.039701843,0.894829502,3.073
8691,0.998439831,0.001562607,0.039529818,0.018938786,0.043407419,0.001547712,1.706366334,0.999989227,0.998439831,209.033767,236.5496448,70.25464181,1902.202777,1886.587056,977.129804,4.692827488,3.552023628,0.553418999,1.358,3.682217735,4.504677843,0.908231493,3.073
8688,0.998316895,0.001685942,0.041060226,0.018692142,0.044573131,0.001578346,2.889704915,0.999988149,0.998316895,184.3078442,298.3399865,77.64551901,1926.524848,1616.941392,1580.990269,4.383872217,1.940145861,0.677674461,1.358,3.197583245,2.909327979,0.726499517,3.073
8692,0.99834305,0.0016597,0.040739411,0.018415483,0.043985247,0.00156607,2.685393992,0.999988256,0.99834305,170.2151544,310.9588702,41.08734273,1925.980376,1876.07746,1043.119057,1.826051809,3.939233355,1.475796408,1.358,5.14353738,4.140368968,0.429838573,3.073
8693,0.998441752,0.00156068,0.039505445,0.0178552,0.043070959,0.001518635,2.075704614,0.999988721,0.998441752,202.789226,197.1580652,32.66664309,1878.225081,1976.693532,1090.052166,1.054441672,3.012945438,0.884775607,1.358,3.741879199,5.968613036,0.40900396,3.073
8698,0.998836985,0.001164369,0.034122855,0.015865009,0.037856802,0.001336213,0.907043608,0.999991812,0.998836985,178.0523971,181.5044761,87.79529939,1991.072009,2189.942083,1602.583477,3.189835241,1.110518831,0.572174833,1.358,3.962055521,5.321400191,0.674979472,3.073
8694,0.998635082,0.001366783,0.036970034,0.016407004,0.039426534,0.00143821,1.288876736,0.999989981,0.998635082,177.248053,294.6419534,100.0124539,2188.151406,1960.226481,1235.053694,4.103145113,1.656008187,1.007198249,1.358,3.285774082,2.68186575,0.72623063,3.073
8702,0.998560109,0.001441968,0.037973247,0.016177861,0.038506695,0.001494971,1.028122837,0.999988851,0.998560109,196.7565213,308.825064,103.0834074,2087.080902,2010.876499,1464.848309,4.947495121,3.320428902,1.222526965,1.358,5.475595941,3.082047972,0.550475164,3.073
8703,0.998425251,0.001577232,0.039714384,0.016784683,0.041357126,0.001563518,1.408468475,0.9999879,0.998425251,186.8621545,303.3887886,117.1913425,1768.644508,2121.769221,1587.703812,4.099240563,3.221491759,0.574177546,1.358,4.404012661,2.225509606,0.722229891,3.073
8712,0.997837231,0.002167457,0.046555956,0.020796689,0.053620486,0.001768115,0.648069654,0.999986055,0.997837231,181.9338246,302.551557,81.75756672,2001.758274,2053.979891,927.9862587,1.577486718,1.645016126,1.263544444,1.358,5.338082672,3.471728379,0.359712246,3.073
8714,0.994666574,0.005362024,0.073225845,0.032903525,0.053729957,0.002613249,2.016121178,0.999970875,0.994666574,176.0910871,263.054336,104.8415241,1522.961907,1753.379266,1247.687907,1.295323499,4.015590353,1.116759845,1.358,4.172058499,3.78707488,0.344584313,3.073
8718,0.993534411,0.006507664,0.080670096,0.037643584,0.057156525,0.002878916,1.783100061,0.999964555,0.993534411,196.287348,237.3207776,86.40747073,2038.295602,1587.818603,1477.835625,4.954653778,2.914805174,1.162087808,1.358,4.547308432,5.018739985,0.429177128,3.073
8721,0.99722184,0.002785899,0.052781619,0.023815746,0.04531156,0.001960387,0.838555691,0.999982847,0.99722184,179.5811232,282.2124891,46.16408201,1656.267826,2179.843749,1035.14543,3.53320436,4.098190808,1.133679663,1.358,3.221462811,3.15144001,0.562178655,3.073
8725,0.832892309,0.200635411,0.447923443,0.058710919,0.069076777,0.017324522,89.88466411,0.998214833,0.832892309,191.0113345,271.9938622,118.0312846,2207.714432,1878.691536,931.2491938,1.182967025,1.606940308,0.534807849,1.358,3.079266298,2.96847441,0.753981951,3.073
8729,0.986267912,0.013923284,0.117996967,0.061814456,0.058964231,0.006186277,3.313741656,0.999876158,0.986267912,185.7528363,304.8882037,40.22735686,2155.248582,2180.056357,1549.399974,4.041211771,1.706102295,1.413498708,1.358,3.416970669,3.743196441,0.93791416,3.073
8730,0.991655116,0.008415107,0.091733895,0.043681167,0.045718025,0.005809464,2.011210674,0.999851659,0.991655116,206.6216811,212.0914109,59.06163237,1820.478921,1697.389478,1354.375544,2.779546929,4.94461206,0.959146631,1.358,3.402707242,4.892284523,0.452575967,3.073
8737,0.988388085,0.011748336,0.10838974,0.056380276,0.066890563,0.011405025,1.445045289,0.999518345,0.988388085,194.6259534,307.4267636,92.23775895,1768.659184,1749.881415,1544.990962,2.000640086,4.076281459,0.684597773,1.358,5.300926015,2.143731556,0.655624906,3.073
8739,0.979069405,0.02137805,0.146212345,0.086713111,0.129680197,0.008299547,19.81745224,0.999837356,0.979069405,181.9311725,182.5486826,113.0506807,2094.434058,1585.160423,1537.487977,3.789759498,4.876183497,0.30318196,1.358,3.069283415,3.396010293,0.428748829,3.073
